"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x8752f5681761e251:0x8b1987edd20af271","+18012646677","Handy & Handy Attorneys At Law","Handy & Handy Attorneys At Law, 2150 S 1300 E Suite 300, Salt Lake City, UT 84106, United States","40.7242333","-111.8542162","241","4.9","America/Denver","https://www.handylawutah.com/","ChIJUeJhF2j1UocRcfIK0u2HGYs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8752f5681761e251:0x8b1987edd20af271","Personal injury attorney","","8AM5PM","8AM5PM","8AM5PM","Closed","Closed","8AM5PM","8AM5PM","Salt Lake City, UT, United States","true","https://lh5.googleusercontent.com/p/AF1QipMy5pDGx9YFWgOF-HFMKWLkqL9TOMXXOyPXHjHB=w203-h135-k-no","Closed  Opens 8AM",""
"0x80c2c64cbc81bee1:0xe28f2310f9164081","+12132933350","West Coast Trial Lawyers","West Coast Trial Lawyers, 350 S Grand Ave # 3350, Los Angeles, CA 90071, United States","34.051498599999995","-118.25165729999999","307","4.8","America/Los_Angeles","https://westcoasttriallawyers.com/?utm_source=GMB+LA+South+Grand&utm_medium=GMB","ChIJ4b6BvEzGwoARgUAW-RAjj-I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c64cbc81bee1:0xe28f2310f9164081","Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Los Angeles, CA, United States","true","https://lh5.googleusercontent.com/p/AF1QipNENmIVai_9BlXNU2KkWyyNjG0D5cY1G-5ojDEG=w203-h141-k-no","Open 24 hours",""
"0x809ad0d6fec6de1f:0x6619203998174067","+19164459555","Office of the Attorney General","Office of the Attorney General, 1300 I St, Sacramento, CA 95814, United States","38.579913999999995","-121.4881724","8","2.1","America/Los_Angeles","https://oag.ca.gov/","ChIJH97G_tbQmoARZ0AXmDkgGWY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x809ad0d6fec6de1f:0x6619203998174067","Business center, District attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Sacramento, CA, United States","false","https://lh5.googleusercontent.com/p/AF1QipPDFjYp3yRps32rFBMlWXvIvoWfW-FWMEE5F9c8=w203-h269-k-no","Closed  Opens 9AM",""
"0x80c2c7dac5ad434f:0x304fc46a19db0352","+12137444201","L A County District Attorney","L A County District Attorney, 1933 S Broadway #730, Los Angeles, CA 90007, United States","34.0312694","-118.2661644","12","3.2","America/Los_Angeles","https://da.lacounty.gov/","ChIJT0OtxdrHwoARUgPbGWrETzA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c7dac5ad434f:0x304fc46a19db0352","District attorney, County government office","","8AM5PM","8AM5PM","8AM5PM","Closed","Closed","8AM5PM","8AM5PM","Los Angeles, CA, United States","false","https://lh5.googleusercontent.com/p/AF1QipNraVIxE345lySP79avlQaUm_-heHAvHWn_UorH=w203-h114-k-no","Closed  Opens 8AM",""
"0x4888152b870afcb5:0xbf023fdea712a543","01698283265","Scullion LAW | Solicitors","Scullion LAW | Solicitors, 105 Cadzow St, Hamilton ML3 6HG, United Kingdom","55.7772545","-4.0385358","206","4.6","Europe/London","https://www.scullionlaw.com/","ChIJtfwKhysViEgRQ6USp94_Ar8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888152b870afcb5:0xbf023fdea712a543","Attorney, Conveyancer, Criminal justice attorney, Divorce lawyer, Elder law attorney, Estate planning attorney, Family law attorney, Law firm, Personal injury attorney, Real estate attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Hamilton, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipO_PHfa8J6yndstutYe4f0wBhoeg9ZTBhHRRNBa=w203-h135-k-no","Open 24 hours",""
"0x4887c796e51ae719:0x9b04af5d0added3c","01312255214","Lawford Kidd","Lawford Kidd, 19 W Tollcross, Edinburgh EH3 9QN, United Kingdom","55.9430489","-3.2068775","53","4.9","Europe/London","https://www.lawfordclaims.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","ChIJGeca5ZbHh0gRPO3dCl2vBJs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c796e51ae719:0x9b04af5d0added3c","Personal injury attorney, Law firm, Attorney, Trial attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNvAduYbgMLMzVPpADKPFNBRelWZXadJ2-D-I5J=w203-h114-k-no","Open  Closes 5PM",""
"0x488847fb65a3dec9:0x33ebb751f5be0182","01416115221","Austin Lafferty Ltd","Austin Lafferty Ltd, 118 Ayr Rd, Newton Mearns, Glasgow G77 6EG, United Kingdom","55.7803414","-4.3192431","100","5","Europe/London","https://www.austinlafferty.co.uk/contact-us/newton-mearns/","ChIJyd6jZftHiEgRggG-9VG36zM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488847fb65a3dec9:0x33ebb751f5be0182","Attorney, Divorce lawyer, Estate planning attorney, Family law attorney, Law firm, Legal services, Personal injury attorney, Real estate agent","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lY820fSY8p84pWM77BfoSw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=314.83975&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4887c795f4ba8be1:0x46650272e6950345","01312027516","Gibson Kerr Family Law","Gibson Kerr Family Law, 6 Randolph Cres, Edinburgh EH3 7TH, United Kingdom","55.952014","-3.2107973999999997","32","4.3","Europe/London","https://www.gibsonkerr.co.uk/?utm_source=gmbedinburgh&utm_medium=organic&utm_campaign=gmb-main-link&utm_content=edinburgh","ChIJ4Yu69JXHh0gRRQOV5nICZUY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c795f4ba8be1:0x46650272e6950345","Family law attorney, Divorce lawyer, Divorce service, Estate planning attorney, Law firm, Attorney, Legal services, Mediation service, Real estate attorney, Tax attorney","","8:30AM5PM","8:30AM5PM","8:30AM5PM","Closed","Closed","8:30AM5PM","8:30AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipMwmNfitq9kTJu6JXylnCUXiNh1jFxhsLVYWx2J=w203-h135-k-no","Open  Closes 5PM",""
"0x4887c7bd980370c1:0x1242c21083373e2b","01314784724","Tidman Legal","Tidman Legal, 6 St Colme St, Edinburgh EH3 6AD, United Kingdom","55.953345399999996","-3.2085874999999997","82","5","Europe/London","https://www.tidmanlegal.com/","ChIJwXADmL3Hh0gRKz43gxDCQhI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c7bd980370c1:0x1242c21083373e2b","Attorney, Intellectual property registry, Law firm, Legal services, Notary public, Patent attorney","","9AM5:30PM","9AM5:30PM","9AM5:30PM","Closed","Closed","9AM5:30PM","9AM5:30PM","Edinburgh, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zNWDVRdpw2JNhgTXjumbyg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=346.89743&pitch=0&thumbfov=100","Open  Closes 5:30PM",""
"0x4888152a28384155:0x673fc18e1ce427b0","01698285885","Charles Ferguson Solicitors","Charles Ferguson Solicitors, 6 Keith St, Hamilton ML3 7BL, United Kingdom","55.7759605","-4.0329723","26","4.5","Europe/London","https://www.charlesferguson.co.uk/","ChIJVUE4KCoViEgRsCfkHI7BP2c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888152a28384155:0x673fc18e1ce427b0","Criminal justice attorney, Law firm, Attorney, Legal aid office, Legal services, Trial attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Hamilton, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOz8YGl_GgA4cZHyt1XF8fNAA1rXmk1MgQAlb1J=w203-h114-k-no","Open 24 hours",""
"0x48758bd384a28881:0xd4536045276780c1","07935219228","Wills in Plain English","","47.73855","12.508827499999999","25","5","Europe/London","http://www.willsinplainenglish.co.uk/","ChIJgYiihNOLdUgRwYBnJ0VgU9Q","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48758bd384a28881:0xd4536045276780c1","Estate planning attorney, Service establishment, Legal services","","9AM6PM","9AM6PM","9AM6PM","Closed","Closed","9AM6PM","9AM6PM","","true","","Open  Closes 6PM",""
"0x48883f426d83b751:0x6466f99bf9221bed","01355263777","Austin Lafferty Ltd","Austin Lafferty Ltd, Princes Square, 213, Edinburgh House, Cornwall St, East Kilbride, Glasgow G74 1LJ, United Kingdom","55.7612397","-4.1783466","55","4.9","Europe/London","https://www.austinlafferty.co.uk/contact-us/east-kilbride/","ChIJUbeDbUI_iEgR7Rsi-Zv5ZmQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48883f426d83b751:0x6466f99bf9221bed","Attorney, Divorce lawyer, Estate planning attorney, Family law attorney, Law firm, Legal services, Personal injury attorney, Real estate agency","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FF1cq7OPPWCjEPDSUfsvWg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=99.188065&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4887c78e833fb759:0x48f6a561ad9d2674","01315606625","Joseph G Boyd & Co Court Lawyers","Joseph G Boyd & Co Court Lawyers, 34 Lochrin Buildings, Edinburgh EH3 9ND, United Kingdom","55.941885199999994","-3.2046498","144","4.9","Europe/London","http://www.legalaidlawyersscotland.com/","ChIJWbc_g47Hh0gRdCadrWGl9kg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c78e833fb759:0x48f6a561ad9d2674","Attorney, City courthouse, Civil law attorney, Criminal justice attorney, Faculty of law, Family law attorney, Law firm, Legal aid office, Legal services","","9AM5PM","9AM5PM","9AM4:30PM","Closed","Closed","9AM5PM","9AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipMSol3P5doTW77aFAHVtdqJymy3_3bBu8mZ9Vk8=w203-h135-k-no","Open  Closes 5PM",""
"0x4887bf5468d6dc55:0x9134730c9865e630","01312100172","Shand & Co Solicitors","Shand & Co Solicitors, 102 High St, Dalkeith EH22 1HZ, United Kingdom","55.8942945","-3.0694817999999997","60","5","Europe/London","https://www.shandsolicitors.co.uk/","ChIJVdzWaFS_h0gRMOZlmAxzNJE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887bf5468d6dc55:0x9134730c9865e630","Attorney, Civil law attorney, Divorce lawyer, Employment attorney, Family law attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Dalkeith, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QzaYcY8_BuRauBziClrQuQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=137.06425&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x488845e58a7186df:0xc37f9c497e4493d9","01312976707","Scullion LAW | Solicitors","Scullion LAW | Solicitors, 93 George St, Edinburgh EH2 3ES, United Kingdom","55.953098","-3.2026102","31","4.6","Europe/London","https://scullionlaw.com/","ChIJ34ZxiuVFiEgR2ZNEfkmcf8M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488845e58a7186df:0xc37f9c497e4493d9","Attorney, Conveyancer, Criminal justice attorney, Divorce lawyer, Elder law attorney, Estate planning attorney, Family law attorney, Law firm, Personal injury attorney, Real estate attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOJLWhok97C268pBGTi_NUe498qwbMYfgPKx6IJ=w203-h135-k-no","Open 24 hours",""
"0x48887e748dd20721:0x4e35a10688fc9e52","01414789090","Kee Solicitors","Kee Solicitors, 146 W Regent St, Glasgow G2 2RQ, United Kingdom","55.863551199999996","-4.2602215","37","4.8","Europe/London","https://www.keesolicitors.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","ChIJIQfSjXR-iEgRUp78iAahNU4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48887e748dd20721:0x4e35a10688fc9e52","Family law attorney, Conveyancer, Personal injury attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qGTKIUxpEV4-D7TltHDRPw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=322.7935&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4888493803b10b95:0xe5065943e12f4f83","01418893196","Hunter & Robertson Solicitors","Hunter & Robertson Solicitors, 35 High St, Paisley PA1 2AG, United Kingdom","55.844995499999996","-4.4261026","169","4.5","Europe/London","https://www.hunter-robertson.co.uk/","ChIJlQuxAzhJiEgRg08v4UNZBuU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888493803b10b95:0xe5065943e12f4f83","Law firm, Criminal justice attorney, Divorce lawyer, Family law attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Paisley, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipO78N2d8GG_znTBCGhtLSsKn8HKSB27AyDrlPM=w386-h100-k-no","Open  Closes 5PM",""
"0x488846a3a4b7b0b5:0x37fb2b1cfad163e4","01413742121","Scullion LAW | Solicitors","Scullion LAW | Solicitors, 220 St Vincent St, Glasgow G2 5SG, United Kingdom","55.862412899999995","-4.2621112","55","4.5","Europe/London","https://www.scullionlaw.com/","ChIJtbC3pKNGiEgR5GPR-hwr-zc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488846a3a4b7b0b5:0x37fb2b1cfad163e4","Attorney, Conveyancer, Criminal justice attorney, Divorce lawyer, Elder law attorney, Estate planning attorney, Family law attorney, Law firm, Personal injury attorney, Real estate attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOdYOg8eHUKG64HL98bacod5AjkTYk20xRTGfeJ=w203-h304-k-no","Open 24 hours",""
"0x4888471fb954609f:0x3a23b2dc6cc5b961","01412801112","HD Claims - No Win No Fee Personal Injury Claims In Glasgow","2nd Floor, HD Claims - No Win No Fee Personal Injury Claims In Glasgow, Clyde Offices, 48 W George St, Glasgow G2 1BP, United Kingdom","55.8620558","-4.2532986","71","4.9","Europe/London","https://hdclaims.co.uk/","ChIJn2BUuR9HiEgRYbnFbNyyIzo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888471fb954609f:0x3a23b2dc6cc5b961","Personal injury attorney, Insurance attorney, Attorney, Medical lawyer","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOHB0TvWr9Ms11wrSZqDanapAm_UpfbRV9ZzEmW=w203-h203-k-no","Open 24 hours",""
"0x488847b9f6a1f5d3:0x7e5826de4afb8999","01416212212","Austin Lafferty Ltd","Austin Lafferty Ltd, 213 Fenwick Rd, Giffnock, Glasgow G46 6JD, United Kingdom","55.804356399999996","-4.2944302","53","4.9","Europe/London","https://www.austinlafferty.co.uk/contact-us/giffnock/","ChIJ0_Wh9rlHiEgRmYn7St4mWH4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488847b9f6a1f5d3:0x7e5826de4afb8999","Attorney, Divorce lawyer, Estate planning attorney, Family law attorney, Law firm, Legal services, Personal injury attorney, Real estate agency","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jfgaqImf8_Yvz5rxrwIB7Q&cb_client=search.gws-prod.gps&w=203&h=100&yaw=84.046196&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4889d684b117f263:0x5996f330496a11ec","01292289584","McLennan Adam Davis Solicitors","McLennan Adam Davis Solicitors, 13 Alloway Pl, Ayr KA7 2AA, United Kingdom","55.458834599999996","-4.6354888999999995","67","4.5","Europe/London","https://www.mad-law.co.uk/","ChIJY_IXsYTWiUgR7BFqSTDzllk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4889d684b117f263:0x5996f330496a11ec","Legal services, Criminal justice attorney, Family law attorney","","9AM1PM","9AM1PM","9AM1PM","Closed","Closed","9AM1PM","9AM1PM","Ayr, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPKjy1bgUahwZkvx5-GSxB0k4kH2VlqbloYQS8_=w203-h135-k-no","Open  Closes 1PM  Reopens 2PM",""
"0x4887c7f84b807b89:0x71dafd423e476161","01315548649","ELP Arbuthnott McClanachan Solicitors & Estate Agents","ELP Arbuthnott McClanachan Solicitors & Estate Agents, 98 Ferry Rd., Edinburgh EH6 4PG, United Kingdom","55.974771999999994","-3.1840921","70","4.9","Europe/London","https://www.elpamsolicitors.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-f","ChIJiXuAS_jHh0gRYWFHPkL92nE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c7f84b807b89:0x71dafd423e476161","Employment attorney, Business attorney, Conveyancer, Estate planning attorney, Executor, Law firm, Attorney, Legal services, Real estate agent, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOLwQnMVQPCh-rpayHswTJh4BaT5ReoE7NZ2nvp=w203-h142-k-no","Open  Closes 5PM",""
"0x4888442a5e7fc7e3:0x4a0389a70826d731","01416412912","The Glasgow Law Practice","The Glasgow Law Practice, 124 Main St, Cambuslang, Glasgow G72 7EL, United Kingdom","55.818927099999996","-4.1683164","26","4.2","Europe/London","http://www.theglasgowlawpractice.co.uk/","ChIJ48d_XipEiEgRMdcmCKeJA0o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888442a5e7fc7e3:0x4a0389a70826d731","Attorney, Employment attorney, Family law attorney, Law firm","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipO_WIxyaRs0RsJdbwSJsJt2j9sorFyZFNkjaCNz=w203-h126-k-no","Open  Closes 5PM",""
"0x4888459135642289:0x4a5e53cf2fa984fc","01419504672","Jain, Neil & Ruddy Solicitors","Jain, Neil & Ruddy Solicitors, 1869 Great Western Rd, Glasgow G13 2UX, United Kingdom","55.8925254","-4.3327212","49","4.9","Europe/London","https://www.jnrsolicitors.com/","ChIJiSJkNZFFiEgR_ISpL89TXko","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888459135642289:0x4a5e53cf2fa984fc","Attorney, Conveyancer, Estate planning attorney, Family law attorney, General practice attorney, Law firm, Legal services","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNytjJL_Sluv-oMVNtLbU32Hb2B3Lr9oMkJgRCC=w203-h152-k-no","Open  Closes 5PM",""
"0x4889d69cbe17949f:0xafee705634731935","01292281711","The McKinstry Company","The McKinstry Company, 39 Sandgate, Ayr KA7 1BE, United Kingdom","55.4633672","-4.6329008","43","4.4","Europe/London","https://www.mckinstry.co.uk/","ChIJn5QXvpzWiUgRNRlzNFZw7q8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4889d69cbe17949f:0xafee705634731935","Attorney, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Personal injury attorney","","9AM5:30PM","9AM5:30PM","9AM5PM","Closed","Closed","9AM5:30PM","9AM5:30PM","Ayr, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fo8aom1oMQw6ClIELTXNuA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=116.744125&pitch=0&thumbfov=100","Open  Closes 5:30PM",""
"0x4889ce7af8210973:0x72f2fc053472f751","01294274097","McSherry Halliday","Suite 1, McSherry Halliday, Elliott House, Kilwinning Rd, Irvine KA12 8TG, United Kingdom","55.637781499999996","-4.6779271","40","4.7","Europe/London","http://www.mcsherryhalliday.co.uk/","ChIJcwkh-HrOiUgRUfdyNAX88nI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4889ce7af8210973:0x72f2fc053472f751","Attorney, Conveyancer, Divorce lawyer, Elder law attorney, Estate planning attorney, Family law attorney, Financial planner, Real estate agent, Real estate attorney","","9AM12:30PM","9AM12:30PM","9AM12:30PM","Closed","Closed","9AM12:30PM","9AM12:30PM","Irvine, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gkvFBG_B9TEcZJUs4BKcnQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=311.4136&pitch=0&thumbfov=100","Open  Closes 12:30PM  Reopens 1:30PM",""
"0x4887c7a2efb42f1f:0xc8b33be41cfd37d7","01312707700","Anderson Strathern Solicitors Edinburgh","Anderson Strathern Solicitors Edinburgh, 58 Morrison St, Edinburgh EH3 8BP, United Kingdom","55.94616","-3.2072802","48","4.9","Europe/London","https://www.andersonstrathern.co.uk/contact-us/edinburgh/","ChIJHy-076LHh0gR1zf9HOQ7s8g","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c7a2efb42f1f:0xc8b33be41cfd37d7","Attorney, Conveyancer, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Law firm, Legal services, Real estate attorney, Tax attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNshIHFwlZnrZuTQuPGlQdntNqAeiXY46ASIJlE=w203-h167-k-no","Open  Closes 5PM",""
"0x89c3bde3f3751d0f:0x721f2404c46c521a","+18006200900","Lawyer.com","Lawyer.com, 25 Mountainview Blvd #206, Basking Ridge, NJ 07920, United States","40.6443941","-74.57735869999999","25","4.2","America/New_York","https://www.lawyer.com/","ChIJDx118-O9w4kRGlJsxAQkH3I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89c3bde3f3751d0f:0x721f2404c46c521a","Legal services, Internet marketing service","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Basking Ridge, NJ, United States","true","https://lh5.googleusercontent.com/p/AF1QipN4OBzcXPfcdl1z33NAuX2KcshqbSGHq_EiP5ty=w203-h152-k-no","Open 24 hours",""
