"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x48887a3001bd0ddb:0xa43c076729944474","01324875870","Thomas Docherty Solicitors","Thomas Docherty Solicitors, 3/10 Vicar Street Falkirk Business Hub, Falkirk FK1 1LL, United Kingdom","56.0012939","-3.7841156999999996","37","4.1","Europe/London","http://www.solicitorsfalkirk.com/","ChIJ2w29ATB6iEgRdESUKWcHPKQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48887a3001bd0ddb:0xa43c076729944474","Attorney, Civil law attorney, Divorce lawyer, Estate planning attorney, Family law attorney, Law firm, Legal services, Notary public, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Falkirk, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipMTXOtOJX5jqT3SxSJAd9j9DtrO1FaHnGDY4Q_r=w203-h114-k-no","Open  Closes 5PM",""
"0x4888469e5b562135:0xd3131013159cc423","01412218888","Harper Macleod LLP","Harper Macleod LLP, The Ca'd'oro, 45 Gordon St, Glasgow G1 3PE, United Kingdom","55.8604452","-4.256493799999999","150","4.4","Europe/London","https://www.harpermacleod.co.uk/get-in-touch/glasgow/","ChIJNSFWW55GiEgRI8ScFRMQE9M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888469e5b562135:0xd3131013159cc423","Attorney, Divorce lawyer, Divorce service, Elder law attorney, Employment attorney, Estate planning attorney, Family law attorney, Law firm, Legal services, Personal injury attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipP7Lcauz1Mno0QixJ4_alCWGDkfY55EXkAvV_Px=w203-h114-k-no","Open  Closes 5PM",""
"0x4876dcbf81b9d09d:0x600f4606e50f1827","01869351833","Julian Taylor HR Solicitors","","51.8278682","-1.0980588","15","5","Europe/London","https://www.juliantaylorhr.com/?utm_source=google&utm_medium=organic&utm_campaign=local-listing","ChIJndC5gb_cdkgRJxgP5QZGD2A","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4876dcbf81b9d09d:0x600f4606e50f1827","Employment attorney, Service establishment, Attorney","","9AM5:30PM","9AM5:30PM","9AM5:30PM","Closed","Closed","9AM5:30PM","9AM5:30PM","","true","https://lh5.googleusercontent.com/p/AF1QipNRE76s6c9xsE2n-ZRF3ENGxH3bFQv7UuPBxmLT=w203-h152-k-no","Open  Closes 5:30PM",""
"0x486711e2eb795d0b:0x89741d581021fc28","+35319602047","Joseph McNally Solicitors","Joseph McNally Solicitors, Santry Cross, The Maieston, Ballymun, Dublin, D11 T925, Ireland","53.400241099999995","-6.2641079","32","4.2","Europe/Dublin","http://www.jmsolicitors.ie/","ChIJC1156-IRZ0gRKPwhEFgddIk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x486711e2eb795d0b:0x89741d581021fc28","Personal injury attorney, Civil law attorney, Criminal justice attorney, Divorce lawyer, Employment attorney, Family law attorney, Immigration attorney, Law firm, Attorney, Small claims assistance service","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Dublin, Ireland","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cwvcet516rMHe7r4J47FrQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=261.84262&pitch=0&thumbfov=100","Open 24 hours",""
"0x487b727b10c9f2d3:0xc6321ebc05ee21cb","01772253841","BSG Solicitors","BSG Solicitors, 5 Winckley St, Preston PR1 2AA, United Kingdom","53.7575515","-2.7019508","36","4.8","Europe/London","http://www.bsglaw.co.uk/","ChIJ0_LJEHtye0gRyyHuBbweMsY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x487b727b10c9f2d3:0xc6321ebc05ee21cb","Attorney, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, General practice attorney, Law firm, Legal services, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Preston, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNeCeMUztKaKDzCF3UnnVKjKPOjJlQKmJ4ATCf7=w203-h114-k-no","Open  Closes 5PM",""
"0x4888469e6b05b97f:0xb2b6fb54088e337","01412211919","Miller Samuel Hill Brown Solicitors","Miller Samuel Hill Brown Solicitors, The Forsyth Building, 5 Renfield St, Glasgow G2 5EZ, United Kingdom","55.860820999999994","-4.257338","38","4.2","Europe/London","https://www.mshblegal.com/","ChIJf7kFa55GiEgRN-OIQLVvKws","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888469e6b05b97f:0xb2b6fb54088e337","Attorney, Divorce lawyer, Elder law attorney, Employment attorney, Family law attorney, Law firm, Personal injury attorney, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNFDRQIkQMT7XbvG1u6oG8Y_OeuWAa-wbrI0iSq=w203-h135-k-no","Open  Closes 5PM",""
"0x48886b4fad4d9bad:0xb12118c62990ebd4","01698252331","Michael Lott","Michael Lott, 1-3 Merry St, Motherwell ML1 1JJ, United Kingdom","55.7906811","-3.9927943999999997","14","5","Europe/London","","ChIJrZtNrU9riEgR1OuQKcYYIbE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48886b4fad4d9bad:0xb12118c62990ebd4","Attorney, Family law attorney, General practice attorney, Trial attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Motherwell, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HuABa1EyJm8d3KKnpdfMTQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=57.47885&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4887ca9e57a10b31:0xe2e47f734c9c24bd","01592214032","McLaughlin & Co, Solicitors and Notaries","McLaughlin & Co, Solicitors and Notaries, Evans Business Centre, 1 Begg Rd, Kirkcaldy KY2 6HD, United Kingdom","56.1360603","-3.2030174","37","4.1","Europe/London","http://www.mclco.co.uk/","ChIJMQuhV57Kh0gRvSScTHN_5OI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887ca9e57a10b31:0xe2e47f734c9c24bd","Attorney, Divorce lawyer, Employment attorney, Family law attorney, General practice attorney, Legal services","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Kirkcaldy, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNK_Yseo6zyybePyCwe0sBCDLeHjpLAahpPztYg=w203-h140-k-no","Open  Closes 5PM",""
"0x48670c2825c5a52b:0x2d777f6194011ccc","+35318723143","Gibson & Associates LLP","The Capel Building,Suite 238, Gibson & Associates LLP, 7 Mary's Abbey, North City, St 7, Co. Dublin, D07 VF6R, Ireland","53.3472588","-6.2692646","233","4.2","Europe/Dublin","http://gibsonandassociates.ie/","ChIJK6XFJSgMZ0gRzBwBlGF_dy0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48670c2825c5a52b:0x2d777f6194011ccc","Personal injury attorney, Conveyancer, Employment attorney, Immigration attorney, Attorney, Legal services, Real estate attorney","","9AM5:30PM","9AM5:30PM","9AM5:30PM","Closed","Closed","9AM5:30PM","9AM5:30PM","St 7, County Dublin, Ireland","true","https://lh5.googleusercontent.com/p/AF1QipMBFa2ReYtuR5bzWIuYIqULp1K3zpg-2BKNDQQ8=w203-h113-k-no","Open  Closes 5:30PM",""
"0x48883294d9bf225d:0x3d285b01504b14b7","01563544545","McCluskey Browne Solicitors","McCluskey Browne Solicitors, 7 Portland Rd, Ayrshire, Kilmarnock KA1 2BT, United Kingdom","55.6079479","-4.5011496","42","4.6","Europe/London","https://www.mccluskeybrowne.co.uk/","ChIJXSK_2ZQyiEgRtxRLUAFbKD0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48883294d9bf225d:0x3d285b01504b14b7","Attorney, Civil law attorney, Conveyancer, Criminal justice attorney, Employment attorney, Estate planning attorney, Family law attorney, General practice attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Kilmarnock, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOjfIT3ey3_MwInWoxWU7p6LbAtAa4rLrtMk7HB=w203-h114-k-no","Open  Closes 5PM",""
"0x4888415633352499:0x3989140cd554773a","01415518185","Macnairs & Wilson Solicitors","Macnairs & Wilson Solicitors, 662 Alexandra Parade, Glasgow G31 3BU, United Kingdom","55.862974699999995","-4.2111972","20","4.3","Europe/London","http://www.macnairswilson.co.uk/glasgow.html","ChIJmSQ1M1ZBiEgROndU1QwUiTk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888415633352499:0x3989140cd554773a","Attorney, Divorce lawyer, Elder law attorney, Employment attorney, Estate planning attorney, Family law attorney, Law firm","","9AM5PM","9AM5PM","9AM4PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPmCu2wiHogzmO1M16WFCWGymYNEHJ4TRXgC7yJ=w203-h114-k-no","Open  Closes 5PM",""
"0x4888469f6f5433f5:0xa0db3d49096428f1","01412550295","Scintilla","Suite 2, Scintilla, 1 145 St Vincent St, Glasgow G2 5JF, United Kingdom","55.861621","-4.25967","45","4.1","Europe/London","https://www.scintilla-ip.com/","ChIJ9TNUb59GiEgR8ShkCUk926A","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888469f6f5433f5:0xa0db3d49096428f1","Patent attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=46pntFRyGOH35BBtb-8cSA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=192.1789&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x488846997d4e8f5f:0xd3f93175217c7ac9","01414293100","Bridge","Bridge, 63 Carlton Pl, Glasgow G5 9TW, United Kingdom","55.854025899999996","-4.255940799999999","12","4.5","Europe/London","","ChIJX49OfZlGiEgRyXp8IXUx-dM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488846997d4e8f5f:0xd3f93175217c7ac9","Criminal justice attorney, Employment attorney, Attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipMfrr5q6MWp-SxW0nDeosDcu4Lk_NS2VADt--KV=w203-h114-k-no","Open  Closes 5PM",""
"0x4888416fdc08ee1f:0x6ce295be00ad461d","01414298166","Livingstone Brown","Livingstone Brown, 250 W George St, Glasgow G2 4QY, United Kingdom","55.863085","-4.261768099999999","47","4.1","Europe/London","http://www.livbrown.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","ChIJH-4I3G9BiEgRHUatAL6V4mw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888416fdc08ee1f:0x6ce295be00ad461d","Law firm, Criminal justice attorney, Employment attorney, Immigration attorney, Legal services, Personal injury attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPWhRcjiv6A9a53cdCzZ6m2UdurW54VcePlgdft=w238-h100-k-no","Open  Closes 5PM",""
"0x4888442ff14d855b:0x2e662bc9faf63bb5","01413323702","Quinn Martin & Langan Solicitors","Quinn Martin & Langan Solicitors, 68 Maryhill Rd, Glasgow G20 7QB, United Kingdom","55.872195","-4.2685451","34","4.6","Europe/London","https://qmlsolicitors.com/","ChIJW4VN8S9EiEgRtTv2-skrZi4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888442ff14d855b:0x2e662bc9faf63bb5","Attorney, Criminal justice attorney, Family law attorney, Immigration attorney","","9AM5:30PM","9AM5:30PM","9AM5:30PM","Closed","Closed","9AM5:30PM","9AM5:30PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipMcObRqLVVCmfG18vkqhLCHmaLC4thimMNUI6h2=w203-h270-k-no","Open  Closes 5:30PM",""
"0x487b9e540f09cfbf:0x9d12bbd7b7c839d5","01254667733","Napthens Solicitors","Napthens Solicitors, Darwen House, Walker Office Park, Walker Rd, Blackburn BB1 2QE, United Kingdom","53.7258796","-2.4531799999999997","66","4.7","Europe/London","http://www.napthens.co.uk/","ChIJv88JD1See0gR1TnIt9e7Ep0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x487b9e540f09cfbf:0x9d12bbd7b7c839d5","Legal services, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Labor relations attorney, Personal injury attorney, Real estate attorney","","8:30AM5PM","8:30AM5PM","8:30AM5PM","Closed","Closed","8:30AM5PM","8:30AM5PM","Blackburn, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPm6moEtilUgyrXwiNeJy_TqRF5moWHOlgndkP7=w203-h152-k-no","Open  Closes 5PM",""
"0x4888416fdec06e23:0xbd5b2d4e52e1ce9b","01417789657","Livingstone Brown","Livingstone Brown, 775 Shettleston Rd, Glasgow G32 7NN, United Kingdom","55.852316699999996","-4.1765874","43","4","Europe/London","http://www.livbrown.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","ChIJI27A3m9BiEgRm87hUk4tW70","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888416fdec06e23:0xbd5b2d4e52e1ce9b","Attorney, Civil law attorney, Criminal justice attorney, Employment attorney, Family law attorney, Law firm, Legal services, Personal injury attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPBTmnUVs_sZo1JjvVo7hH9SIKSq8eVt-6oipZE=w238-h100-k-no","Open  Closes 5PM",""
"0x488847eab796a5eb:0x5b8490c9a7bbfe08","01412426060","Anderson Strathern Solicitors Glasgow","Anderson Strathern Solicitors Glasgow, George House, 50 George Square, Glasgow G2 1EH, United Kingdom","55.8616319","-4.2493373","22","4.8","Europe/London","https://www.andersonstrathern.co.uk/contact-us/glasgow/","ChIJ66WWt-pHiEgRCP67p8mQhFs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488847eab796a5eb:0x5b8490c9a7bbfe08","Attorney, Conveyancer, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Law firm, Legal services, Real estate attorney, Tax attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ut_LCzj9lAtecKtDW0xJmQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=316.93698&pitch=0&thumbfov=100","Open  Closes 5PM",""
"0x4888469e52d19ddb:0xc08bb518318a1541","01412483456","Raeside Chisholm Solicitors Limited","Raeside Chisholm Solicitors Limited, Tontine House, 8 Gordon St, Glasgow G1 3PL, United Kingdom","55.8605127","-4.2547261","473","4.9","Europe/London","https://www.raesidechisholm.co.uk/","ChIJ253RUp5GiEgRQRWKMRi1i8A","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888469e52d19ddb:0xc08bb518318a1541","Attorney, Legal services, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNaVIUwbPkl-uLMKfs_r02e8jMqqgw5itNuB6OB=w368-h100-k-no","Open  Closes 5PM",""
"0x4888468c6fbf2375:0xf9a9dc21589ba40a","01412589191","Imtiaz Immigration Associates","Imtiaz Immigration Associates, 19 Forth St, Pollokshields, Glasgow G41 2SP, United Kingdom","55.843219299999994","-4.2697943","110","5","Europe/London","http://www.iiassociates.org.uk/","ChIJdSO_b4xGiEgRCqSbWCHcqfk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888468c6fbf2375:0xf9a9dc21589ba40a","Immigration attorney","","10AM6PM","10AM6PM","10AM6PM","Closed","Closed","10AM6PM","10AM6AM","Glasgow, United Kingdom","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TZFAN6q9sz0Z4NV4xChqow&cb_client=search.gws-prod.gps&w=203&h=100&yaw=81.99525&pitch=0&thumbfov=100","Open  Closes 6AM Wed",""
"0x488869d80968cea7:0xad0f32f4da6d6d08","01417794466","The Glasgow Law Practice","The Glasgow Law Practice, 100 Cumbernauld Rd, Chryston, Glasgow G69 9AB, United Kingdom","55.899784499999996","-4.1095206","11","4.5","Europe/London","http://www.theglasgowlawpractice.co.uk/","ChIJp85oCdhpiEgRCG1t2vQyD60","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488869d80968cea7:0xad0f32f4da6d6d08","Law firm, Employment attorney, Family law attorney, General practice attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOt2OqEcXoijbt5X9A_KzHI9XaTNul7OXKK4rN0=w203-h126-k-no","Open  Closes 5PM",""
"0xf67292b4e554f5d:0xc14761add306acb5","07512768507","MJ Wills and Powers of Attorney Ltd","","52.8247338","-2.0281544","7","5","Europe/London","https://willsandpowersofattorney.co.uk/","ChIJXU9VTispZw8RtawG061hR8E","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xf67292b4e554f5d:0xc14761add306acb5","Legal services, Service establishment, Estate planning attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","","true","https://lh5.googleusercontent.com/p/AF1QipNOERaTxBBb3EGsK7kWt_lZpplLMEZJdh-OCrwI=w339-h100-k-no","Open  Closes 5PM",""
"0x4889d69b6a4dcfa1:0x1264f69162fec01d","01292266900","AC White Solicitors","AC White Solicitors, 23 Wellington Square, Ayr KA7 1HG, United Kingdom","55.4607211","-4.635826499999999","40","4","Europe/London","https://www.acwhiteayr.co.uk/","ChIJoc9NapvWiUgRHcD-YpH2ZBI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4889d69b6a4dcfa1:0x1264f69162fec01d","Attorney, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Labor relations attorney, Legal services, Real estate attorney, Trial attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Ayr, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNpfT5KuZHMCm5f-WpVLITWMKpgXshSke0vdt8x=w203-h135-k-no","Open  Closes 5PM",""
"0x4887c1caa282f547:0x870b61f784b2b004","01312252121","Allan McDougall Solicitors Penicuik","Allan McDougall Solicitors Penicuik, 20 High St, Penicuik EH26 8HW, United Kingdom","55.8264668","-3.2219208","5","4.8","Europe/London","http://www.allanmcdougall.co.uk/","ChIJR_WCosrBh0gRBLCyhPdhC4c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c1caa282f547:0x870b61f784b2b004","Personal injury attorney, Employment attorney, Family law attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Penicuik, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipNvtFLSInyUpfjEfsPmBLMi_FwiJpTuaFhoojgb=w203-h162-k-no","Open  Closes 5PM",""
"0x487b447ba549dbaf:0xfe370e1eaa13c492","01253622305","Napthens Solicitors Fylde Coast","Napthens Solicitors Fylde Coast, jubilee house, East Beach, Lytham St Annes, Lytham Saint Annes FY8 5FT, United Kingdom","53.737546699999996","-2.9470997999999997","55","4.6","Europe/London","http://www.napthens.co.uk/","ChIJr9tJpXtEe0gRksQTqh4ON_4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x487b447ba549dbaf:0xfe370e1eaa13c492","Legal services, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Patent attorney, Personal injury attorney, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Lytham Saint Annes, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOEKWptdtvxGGLxzuaAoobAX_TV2FhRH3xNrU5-=w203-h135-k-no","Open  Closes 5PM",""
"0x488841e6a863bcef:0x1b291b91916f14cf","01417732145","The Glasgow Law Practice","The Glasgow Law Practice, 81 Main St, Baillieston, Glasgow G69 6AD, United Kingdom","55.8504654","-4.110403799999999","8","4.4","Europe/London","http://www.theglasgowlawpractice.co.uk/","ChIJ77xjqOZBiEgRzxRvkZEbKRs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x488841e6a863bcef:0x1b291b91916f14cf","Attorney, Employment attorney, Family law attorney, Law firm, Real estate attorney","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipODYv_TRH6FdoQCaozK9-XvoZGFlhwInvTlH0ix=w203-h126-k-no","Open 24 hours",""
"0x4888479949d6f1ab:0x947791f9b8f32aad","01416200800","Claphams Solicitors","1B, Claphams Solicitors, Helena House, 1B Busby Rd, Clarkston Toll, Clarkston, Glasgow G76 7RA, United Kingdom","55.7905866","-4.2777196","303","4.9","Europe/London","https://www.davidcclapham.co.uk/","ChIJq_HWSZlHiEgRrSrzuPmRd5Q","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4888479949d6f1ab:0x947791f9b8f32aad","Attorney, Divorce lawyer, Elder law attorney, Estate planning attorney, Family law attorney, Real estate attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipP3Q9tCw679HIz06Oa70DGWD6TPXU49_U2X38Sb=w310-h100-k-no","Open  Closes 5PM",""
"0x4887c7a33a77c051:0x1ddcc43039a92057","01312252121","Allan McDougall Solicitors","Allan McDougall Solicitors, 3 Coates Cres, Edinburgh EH3 7AL, United Kingdom","55.9491577","-3.2112312","19","3.8","Europe/London","http://www.allanmcdougall.co.uk/","ChIJUcB3OqPHh0gRVyCpOTDE3B0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4887c7a33a77c051:0x1ddcc43039a92057","Personal injury attorney, Employment attorney, Family law attorney","","9AM5PM","9AM5PM","9AM5PM","Closed","Closed","9AM5PM","9AM5PM","Edinburgh, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipOkweo4VWzyicQKct9wsZ8wmUu0RSETT7GZwDIp=w203-h162-k-no","Open  Closes 5PM",""
"0x48884142ef27d18d:0xa13cbb7f60976cf9","01415510096","Turnbull McCarron Solicitors","Turnbull McCarron Solicitors, 124 Westmuir St, Parkhead, Glasgow G31 5BW, United Kingdom","55.8515569","-4.1934356","16","4.4","Europe/London","https://moirandsweeney.com/","ChIJjdEn70JBiEgR-WyXYH-7PKE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48884142ef27d18d:0xa13cbb7f60976cf9","Legal services, Criminal justice attorney, Divorce lawyer, Family law attorney","","9AM5:30PM","9AM5:30PM","9AM5:30PM","Closed","Closed","9AM5:30PM","9AM5:30PM","Glasgow, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPBB3R0qIoVDur7pl3tiDDQ0yU4IzlJGfB-OJCX=w300-h100-k-no","Open  Closes 5:30PM",""
